code,voltage
00e9,1145.1574803149608
00ea,1147.1968503937007
00eb,1149.496062992126
00ec,1163.8031496062995
00ed,1162.661417322835
00ee,1171.149606299213
00ef,1172.1732283464569
00f0,1181.188976377953
00f1,1186.0708661417325
00f2,1183.937007874016
00f3,1191.9133858267717
00f4,1191.393700787402
00f5,1202.8976377952758
00f6,1206.1259842519685
00f7,1213.2125984251973
00f8,1217.0944881889768
00f9,1222.7874015748034
00fa,1229.0157480314963
00fb,1231.7559055118113
00fc,1240.3228346456697
00fd,1238.8897637795278
00fe,1245.622047244095
00ff,1244.0551181102364
0100,1248.8582677165355
0101,1256.8110236220475
0102,1258.9055118110239
0103,1266.5118110236224
0104,1274.1732283464569
0105,1279.496062992126
0106,1284.472440944882
0107,1286.929133858268
0108,1287.4645669291342
0109,1293.8503937007877
010a,1305.456692913386
010b,1311.1653543307089
010c,1316.5354330708665
010d,1317.2992125984256
010e,1321.3307086614172
010f,1330.456692913386
0110,1334.6692913385828
0111,1338.9133858267717
0112,1339.488188976378
0113,1349.48031496063
0114,1354.1338582677167
0115,1354.6141732283465
0116,1354.913385826772
0117,1368.2992125984256
0118,1374.125984251969
0119,1371.385826771654
011a,1381.6062992125985
011b,1388.1181102362207
011c,1390.8346456692916
011d,1391.653543307087
011e,1394.3464566929135
011f,1406.1574803149606
0120,1410.0551181102364
0121,1413.8740157480318
0122,1410.2362204724413
0123,1417.1338582677167
0124,1431.1732283464569
0125,1428.472440944882
0126,1432.0551181102362
0127,1445.7480314960628
0128,1448.236220472441
0129,1451.4488188976377
012a,1458.6377952755906
012b,1465.7874015748032
012c,1461.1811023622047
012d,1475.1968503937005
012e,1475.0629921259842
012f,1481.771653543307
0130,1484.307086614173
0131,1494.0157480314956
0132,1498.7165354330707
0133,1496.2362204724404
0134,1504.267716535433
0135,1508.7480314960626
0136,1514.4881889763776
0137,1519.2047244094483
0138,1528.330708661417
0139,1528.4173228346453
013a,1534.834645669291
013b,1541.6771653543306
013c,1545.9606299212596
013d,1546.385826771653
013e,1557.2047244094485
013f,1562.614173228346
0140,1571.9685039370079
0141,1567.1653543307084
0142,1572.086614173228
0143,1580.5354330708656
0144,1584.070866141732
0145,1583.535433070866
0146,1587.149606299212
0147,1599.267716535433
0148,1598.4960629921256
0149,1600.6614173228345
014a,1609.3937007874013
014b,1609.842519685039
014c,1612.5511811023619
014d,1620.07874015748
014e,1630.1102362204722
014f,1635.7165354330705
0150,1642.2519685039365
0151,1642.535433070866
0152,1643.9842519685035
0153,1650.070866141732
0154,1659.07874015748
0155,1660.401574803149
0156,1667.6850393700781
0157,1672.5905511811022
0158,1680.527559055118
0159,1681.3700787401572
015a,1685.2755905511808
015b,1694.6929133858264
015c,1700.4488188976375
015d,1712.110236220472
015e,1704.874015748031
015f,1715.3700787401572
0160,1719.4803149606296
0161,1723.67716535433
0162,1726.0629921259836
0163,1734.0472440944877
0164,1736.7952755905505
0165,1743.881889763779
0166,1751.59842519685
0167,1753.8582677165348
0168,1755.645669291338
0169,1761.7007874015742
016a,1770.9291338582673
016b,1772.9212598425195
016c,1786.2204724409441
016d,1785.070866141732
016e,1786.0551181102358
016f,1795.1259842519678
0170,1799.7007874015742
0171,1799.7559055118106
0172,1802.9842519685037
0173,1806.2755905511808
0174,1816.9527559055111
0175,1822.574803149606
0176,1832.3937007874013
0177,1828.1732283464562
0178,1827.7795275590547
0179,1837.803149606299
017a,1842.3700787401572
017b,1841.527559055118
017c,1849.3543307086609
017d,1858.9212598425195
017e,1862.4645669291335
017f,1862.503937007874
0180,1873.9212598425195
0181,1876.9448818897636
0182,1881.4409448818897
0183,1887.535433070866
0184,1898.4173228346456
0185,1904.811023622047
0186,1901.511811023622
0187,1907.8740157480315
0188,1910.4330708661414
0189,1918.3858267716535
018a,1922.55905511811
018b,1931.614173228346
018c,1932.3464566929135
018d,1936.6771653543308
018e,1938.6220472440943
018f,1940.9685039370079
0190,1955.3700787401576
0191,1950.2047244094488
0192,1955.0944881889764
0193,1963.653543307087
0194,1969.3622047244094
0195,1971.047244094488
0196,1986.4803149606298
0197,1985.1653543307089
0198,1986.0157480314963
0199,1992.8425196850394
019a,1995.8425196850394
019b,1998.8188976377953
019c,2003.9842519685037
019d,2007.96062992126
019e,2014.3937007874015
019f,2020.8661417322833
01a0,2023.44094488189
01a1,2022.803149606299
01a2,2040.6377952755906
01a3,2042.8188976377953
01a4,2044.8267716535433
01a5,2051.7322834645674
01a6,2056.622047244094
01a7,2063.9370078740158
01a8,2064.5669291338577
01a9,2067.283464566929
01aa,2075.740157480315
01ab,2078.582677165354
01ac,2087.0078740157483
01ad,2087.629921259842
01ae,2085.905511811023
01af,2099.511811023622
01b0,2106.5748031496064
01b1,2108.047244094488
01b2,2117.5590551181103
01b3,2119.2598425196848
01b4,2127.9370078740158
01b5,2132.0708661417325
01b6,2135.8110236220473
01b7,2142.2913385826773
01b8,2147.976377952756
01b9,2149.322834645669
01ba,2156.48031496063
01bb,2155.7716535433074
01bc,2167.787401574803
01bd,2164.157480314961
01be,2171.905511811024
01bf,2177.834645669291
01c0,2184.8425196850394
01c1,2191.409448818898
01c2,2190.125984251969
01c3,2199.2755905511817
01c4,2202.992125984252
01c5,2206.96062992126
01c6,2211.44094488189
01c7,2217.448818897638
01c8,2221.070866141733
01c9,2225.6614173228354
01ca,2226.181102362205
01cb,2238.9370078740167
01cc,2238.4645669291344
01cd,2246.48031496063
01ce,2250.0629921259847
01cf,2264.7795275590556
01d0,2263.4566929133866
01d1,2271.559055118111
01d2,2273.4724409448827
01d3,2273.6771653543315
01d4,2276.952755905512
01d5,2281.3464566929138
01d6,2285.377952755906
01d7,2293.3228346456694
01d8,2294.4488188976384
01d9,2304.8661417322837
01da,2307.9527559055123
01db,2308.456692913386
01dc,2316.84251968504
01dd,2320.527559055119
01de,2326.7952755905517
01df,2335.7401574803157
01e0,2331.236220472442
01e1,2335.527559055119
01e2,2340.9685039370083
01e3,2350.48031496063
01e4,2351.8188976377955
01e5,2354.4409448818906
01e6,2360.0944881889773
01e7,2366.8188976377955
01e8,2371.370078740158
01e9,2380.236220472442
01ea,2383.771653543308
01eb,2392.118110236221
01ec,2392.9133858267724
01ed,2402.0629921259847
01ee,2404.8110236220477
01ef,2406.677165354331
01f0,2419.1338582677167
01f1,2417.755905511812
01f2,2422.527559055119
01f3,2425.6614173228354
01f4,2434.173228346457
01f5,2437.4015748031507
01f6,2440.141732283465
01f7,2439.944881889764
01f8,2453.125984251969
01f9,2457.094488188977
01fa,2461.070866141733
01fb,2464.6771653543315
01fc,2470.1968503937014
01fd,2472.039370078741
01fe,2481.4015748031507
01ff,2488.32283464567
0200,2489.496062992127
0201,2491.5275590551187
0202,2499.44094488189
0203,2499.84251968504
0204,2506.6614173228354
0205,2508.204724409449
0206,2518.566929133859
0207,2520.141732283465
0208,2522.566929133859
0209,2516.92125984252
020a,2529.307086614174
020b,2544.2834645669295
020c,2546.0078740157487
020d,2546.110236220473
020e,2555.5748031496064
020f,2560.196850393701
0210,2564.0944881889764
0211,2574.850393700787
0212,2574.818897637795
0213,2582.7007874015744
0214,2583.1968503937005
0215,2585.6062992125985
0216,2593.086614173228
0217,2601.976377952756
0218,2609.850393700787
0219,2604.669291338583
021a,2614.1181102362207
021b,2615.472440944882
021c,2623.2677165354335
021d,2636.8976377952754
021e,2633.6614173228345
021f,2634.094488188976
0220,2642.803149606299
0221,2649.9606299212596
0222,2652.566929133858
0223,2660.086614173228
0224,2662.8897637795276
0225,2668.929133858268
0226,2677.700787401575
0227,2677.661417322835
0228,2683.393700787402
0229,2690.1732283464567
022a,2688.4645669291344
022b,2700.3622047244094
022c,2699.488188976378
022d,2706.850393700787
022e,2712.2204724409453
022f,2725.7952755905517
0230,2727.488188976378
0231,2727.149606299213
0232,2731.173228346457
0233,2739.8661417322837
0234,2738.787401574804
0235,2737.7952755905512
0236,2755.622047244095
0237,2749.7401574803152
