code,voltage
00e8,1123.0157480314963
00e9,1126.0157480314963
00ea,1133.3464566929135
00eb,1135.4015748031497
00ec,1141.4488188976381
00ed,1143.5748031496064
00ee,1154.8346456692916
00ef,1157.913385826772
00f0,1154.7795275590554
00f1,1165.96062992126
00f2,1164.92125984252
00f3,1170.0472440944884
00f4,1174.6220472440946
00f5,1184.1417322834648
00f6,1183.3700787401579
00f7,1192.7244094488192
00f8,1201.44094488189
00f9,1206.149606299213
00fa,1211.8503937007877
00fb,1210.7952755905517
00fc,1223.220472440945
00fd,1221.5354330708665
00fe,1230.1574803149608
00ff,1229.4488188976381
0100,1241.9133858267721
0101,1242.6062992125985
0102,1250.7716535433074
0103,1259.3149606299216
0104,1262.417322834646
0105,1262.661417322835
0106,1266.3070866141736
0107,1271.5433070866145
0108,1278.165354330709
0109,1276.2677165354335
010a,1281.4645669291342
010b,1295.015748031496
010c,1298.763779527559
010d,1303.9921259842522
010e,1311.188976377953
010f,1314.8031496062995
0110,1318.433070866142
0111,1321.8188976377955
0112,1332.3937007874015
0113,1333.6377952755909
0114,1338.929133858268
0115,1347.3464566929135
0116,1352.6456692913387
0117,1349.496062992126
0118,1350.6771653543308
0119,1367.196850393701
011a,1364.1023622047246
011b,1374.0708661417325
011c,1379.1811023622047
011d,1383.0551181102364
011e,1382.913385826772
011f,1387.456692913386
0120,1395.228346456693
0121,1405.4488188976377
0122,1402.2755905511815
0123,1412.6220472440946
0124,1412.1181102362207
0125,1417.2519685039374
0126,1423.0236220472443
0127,1423.4094488188978
0128,1423.488188976378
0129,1434.7795275590552
012a,1436.1023622047244
012b,1445.9685039370079
012c,1449.3622047244094
012d,1457.9133858267714
012e,1465.3070866141732
012f,1468.5669291338581
0130,1470.527559055118
0131,1477.6456692913384
0132,1481.244094488189
0133,1482.8425196850394
0134,1494.4409448818897
0135,1495.9370078740155
0136,1499.7716535433067
0137,1504.0157480314958
0138,1510.314960629921
0139,1516.622047244094
013a,1519.0157480314958
013b,1530.7480314960626
013c,1528.6850393700781
013d,1534.3700787401572
013e,1541.834645669291
013f,1549.2283464566926
0140,1550.6614173228345
