code,voltage
006a,371.3858267716535
006b,374.2125984251969
006c,380.53543307086613
006d,386.77165354330714
006e,391.41732283464574
006f,393.62992125984255
0070,392.1968503937008
0071,397.1102362204725
0072,403.2204724409449
0073,407.5590551181102
0074,415.05511811023626
0075,416.6535433070866
0076,410.244094488189
0077,420.8897637795276
0078,423.28346456692907
0079,420.7952755905513
007a,428.38582677165346
007b,430.3937007874016
007c,439.4251968503937
007d,438.59842519685037
007e,440.08661417322827
007f,441.6377952755906
0080,442.3307086614173
0081,451.62992125984255
0082,451.1574803149606
0083,455.488188976378
0084,460.259842519685
0085,459.9055118110236
0086,467.9370078740157
0087,469.15748031496054
0088,471.54330708661416
0089,473.54330708661416
008a,474.82677165354323
008b,479.30708661417316
008c,487.3228346456693
008d,491.01574803149606
008e,499.88188976377955
008f,498.9763779527559
0090,499.0314960629921
0091,501.1102362204724
0092,505.27559055118115
0093,511.31496062992125
0094,513.7401574803149
0095,514.3543307086615
0096,524.7086614173229
0097,525.5433070866142
0098,530.5984251968504
0099,529.779527559055
009a,534.4566929133858
009b,536.4724409448819
009c,542.0472440944882
009d,545.7401574803149
009e,547.9527559055118
009f,554.2204724409448
00a0,556.4488188976378
00a1,560.9291338582677
00a2,558.1417322834646
00a3,564.96062992126
00a4,571.0393700787401
00a5,571.6377952755905
00a6,575.0393700787401
00a7,583.3307086614172
00a8,586.968503937008
00a9,594.3464566929134
00aa,580.496062992126
00ab,592.9212598425197
00ac,597.6614173228347
00ad,597.9606299212599
00ae,597.1181102362206
00af,605.0236220472442
00b0,606.1181102362206
00b1,610.748031496063
00b2,615.1102362204725
00b3,617.976377952756
00b4,625.3858267716537
00b5,624.9291338582677
00b6,628.0472440944882
00b7,634.1102362204725
00b8,632.8425196850394
00b9,630.488188976378
00ba,641.7952755905512
00bb,639.0393700787401
00bc,649.3858267716537
00bd,651.0236220472442
00be,654.1417322834646
00bf,658.4015748031496
00c0,658.1259842519686
00c1,666.6929133858267
00c2,668.7165354330708
00c3,667.0472440944882
00c4,675.5275590551181
00c5,677.503937007874
00c6,675.8188976377953
00c7,684.0866141732283
00c8,692.8582677165354
00c9,689.771653543307
00ca,685.0787401574803
00cb,699.6614173228346
00cc,700.3700787401575
00cd,704.1653543307086
00ce,705.1889763779527
00cf,710.3858267716536
00d0,711.0787401574803
00d1,719.1968503937007
00d2,727.0157480314961
00d3,721.8976377952755
00d4,726.1968503937007
00d5,728.4488188976377
00d6,733.0866141732283
00d7,739.6929133858267
00d8,732.9291338582677
00d9,744.2992125984251
00da,743.3228346456692
00db,750.4724409448818
00dc,753.511811023622
00dd,754.244094488189
00de,760.8818897637796
00df,768.0944881889765
00e0,768.7401574803149
00e1,774.8188976377953
00e2,775.7401574803149
00e3,777.6535433070867
00e4,781.6850393700788
00e5,785.1889763779528
00e6,785.6535433070867
00e7,788.6535433070867
00e8,796.1259842519686
00e9,803.6141732283465
00ea,797.1023622047245
00eb,810.7952755905512
00ec,816.771653543307
00ed,817.6299212598425
00ee,815.0551181102362
00ef,820.5433070866143
00f0,823.1889763779527
00f1,828.0787401574803
00f2,828.3464566929133
00f3,831.6771653543307
00f4,839.7007874015749
00f5,840.4173228346456
00f6,848.220472440945
00f7,853.1574803149605
00f8,855.8897637795274
00f9,854.3385826771653
00fa,856.2992125984251
00fb,862.3149606299212
00fc,861.8582677165351
00fd,862.5984251968503
00fe,872.0157480314958
00ff,879.8976377952755
0100,883.3700787401572
0101,878.4488188976377
0102,886.267716535433
0103,893.2992125984251
0104,885.7480314960628
0105,889.0629921259839
0106,896.826771653543
0107,895.3779527559053
0108,905.0551181102362
0109,905.6850393700786
010a,907.7716535433069
010b,914.5826771653541
010c,915.9685039370079
010d,920.0157480314958
010e,930.3543307086613
010f,928.6929133858267
0110,928.4488188976377
0111,936.2598425196849
0112,940.2125984251968
0113,944.803149606299
0114,950.2755905511812
0115,952.0708661417323
0116,951.8503937007872
0117,958.267716535433
0118,959.3464566929135
0119,958.2755905511809
011a,961.3385826771653
011b,963.6299212598425
011c,968.2834645669291
011d,973.771653543307
011e,972.6535433070865
011f,979.0078740157479
0120,982.7952755905511
0121,979.7952755905511
0122,988.6062992125984
